Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
1200,500,58,2,1,0,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.5459903,-46.5952403
5000,720,146,3,4,3,3,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5389874,-46.5905787
2500,1575,110,3,2,1,2,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5368368,-46.5857102
1850,500,57,2,2,1,2,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5440505,-46.5865535
6000,800,150,3,4,3,2,1,1,0,0,Belém/São Paulo,rent,apartment,-23.5509876,-46.5909082
1600,300,48,2,1,0,1,1,0,0,0,Belém/São Paulo,rent,apartment,-23.5463533,-46.5944066
1600,350,48,2,1,0,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5355514,-46.5995511
1700,672,79,2,2,1,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5394299,-46.5934972
1250,263,32,1,1,0,1,1,0,1,0,Belém/São Paulo,rent,apartment,-23.5356022,-46.5996838
2300,857,113,3,2,1,2,0,0,0,0,Belém/São Paulo,rent,apartment,-23.53793,-46.5936563
990,566,92,2,1,0,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.5300255,-46.6004273
1500,420,46,2,1,0,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.5447925,-46.6023886
1700,416,62,3,1,0,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.5369443,-46.594066
2500,720,68,3,2,1,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5381638,-46.5915058
1800,790,79,2,2,1,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5394299,-46.5934972
2300,700,114,3,2,1,2,0,0,1,0,Belém/São Paulo,rent,apartment,-23.53793,-46.5936563
1600,300,48,2,1,0,1,1,0,0,0,Belém/São Paulo,rent,apartment,-23.5463533,-46.5944066
2200,935,146,3,2,1,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.5389526,-46.5915324
1500,337,55,2,1,0,1,1,0,0,0,Belém/São Paulo,rent,apartment,-23.5466031,-46.5948901
2500,857,113,3,2,1,2,1,0,0,0,Belém/São Paulo,rent,apartment,-23.53793,-46.5936563
2500,810,107,3,2,1,2,1,0,1,0,Belém/São Paulo,rent,apartment,-23.5387673,-46.5947063
1500,416,45,2,1,0,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.5447925,-46.6023886
3000,811,107,3,2,1,2,0,0,1,0,Belém/São Paulo,rent,apartment,0,0
1600,306,43,2,1,0,1,1,0,0,0,Belém/São Paulo,rent,apartment,-23.5053909,-46.6227832
1400,743,63,2,1,0,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5400232,-46.5868981
2500,857,113,3,2,1,2,1,0,0,0,Belém/São Paulo,rent,apartment,-23.53793,-46.5936563
2600,480,68,1,1,0,0,1,0,0,0,Belém/São Paulo,rent,apartment,-23.5413829,-46.5863071
1690,506,60,2,2,1,1,0,0,1,0,Belém/São Paulo,rent,apartment,-23.5409447,-46.5849579
1700,280,81,3,1,0,0,0,0,0,0,Belém/São Paulo,rent,apartment,-23.53718,-46.5931036
1750,760,60,3,1,0,1,0,0,0,0,Belém/São Paulo,rent,apartment,-23.5383806,-46.5894411
3800,1450,155,3,4,3,3,1,1,0,0,Belém/São Paulo,rent,apartment,-23.5400854,-46.593312
1600,306,43,2,1,0,1,1,0,0,0,Belém/São Paulo,rent,apartment,-23.5053909,-46.6227832
1900,374,55,2,1,0,1,0,1,0,0,Belém/São Paulo,rent,apartment,-23.5369443,-46.594066
1500,0,55,2,1,0,1,0,0,1,0,Cangaíba/São Paulo,rent,apartment,-23.5063905,-46.5312161
1000,360,55,2,1,0,0,0,0,0,0,Cangaíba/São Paulo,rent,apartment,0,0
1100,362,50,2,1,0,1,0,0,1,0,Cangaíba/São Paulo,rent,apartment,0,0
750,400,47,2,1,0,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,-23.501972,-46.5096438
1300,350,50,2,1,0,1,0,0,0,0,Cangaíba/São Paulo,rent,apartment,0,0
1600,400,52,2,2,1,1,0,0,1,0,Cangaíba/São Paulo,rent,apartment,-23.5122196,-46.534244
1050,350,55,2,1,0,1,1,0,0,0,Cangaíba/São Paulo,rent,apartment,0,0
3500,950,112,3,2,1,2,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.5517127,-46.5450538
2100,735,77,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,0,0
1200,450,50,2,1,0,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5557192,-46.5298113
1300,0,45,1,1,0,2,0,0,0,0,Carrão/São Paulo,rent,apartment,0,0
1900,372,60,2,1,0,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5592565,-46.548474
5000,1000,119,2,3,2,2,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.5551014,-46.541923
1950,740,58,2,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5542095,-46.533354
700,711,60,2,1,0,1,0,0,0,0,Carrão/São Paulo,rent,apartment,0,0
2600,1750,231,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5539099,-46.5389465
1300,585,57,2,1,0,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5628171,-46.5314793
3000,1000,96,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5485944,-46.5278459
1100,100,38,1,1,0,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5612596,-46.5325667
1200,700,65,2,2,0,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5525026,-46.5263606
2200,365,64,2,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,0,0
1100,100,38,1,1,0,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5625441,-46.5295198
1500,1350,127,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.554318,-46.5421407
1000,709,59,2,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5478249,-46.5288442
1860,340,50,2,1,0,1,0,1,0,0,Carrão/São Paulo,rent,apartment,-23.5527166,-46.5229314
2700,708,96,2,2,1,2,0,1,0,0,Carrão/São Paulo,rent,apartment,-23.5517127,-46.5450538
3500,1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5508976,-46.5433785
1500,870,77,3,2,0,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5587571,-46.5305542
2100,550,72,3,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5383222,-46.5490223
1441,733,70,2,1,0,0,0,1,0,0,Carrão/São Paulo,rent,apartment,-23.5416209,-46.552255
3000,0,217,1,1,0,2,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5534949,-46.5394006
1600,700,83,2,1,0,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5335148,-46.5680701
1500,900,77,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5587571,-46.5305542
1145,640,80,3,1,0,1,1,0,1,0,Carrão/São Paulo,rent,apartment,0,0
3200,850,103,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,0,0
1050,500,56,2,1,0,1,1,0,0,0,Carrão/São Paulo,rent,apartment,0,0
3000,1200,160,4,3,2,2,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5524108,-46.5541843
4000,1300,127,3,4,3,2,0,1,1,0,Carrão/São Paulo,rent,apartment,-23.554318,-46.5421407
3500,1100,115,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.549214,-46.5397515
3500,1100,120,3,2,1,2,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.549214,-46.5397515
3500,1100,120,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.549214,-46.5397515
3500,1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5508976,-46.5433785
4000,724,110,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5517127,-46.5450538
1500,1200,127,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.554318,-46.5421407
2600,1750,231,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5539099,-46.5389465
2200,0,65,3,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5544692,-46.5453318
2900,550,83,3,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5388444,-46.5549383
1600,300,50,2,1,0,1,0,1,1,0,Carrão/São Paulo,rent,apartment,-23.5535714,-46.5233323
2000,490,71,3,2,1,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5449414,-46.532375
1400,400,44,2,1,0,1,0,0,0,0,Carrão/São Paulo,rent,apartment,0,0
1250,0,90,2,1,0,0,0,0,0,0,Carrão/São Paulo,rent,apartment,0,0
1800,1325,127,4,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.554318,-46.5421407
2000,517,64,2,2,1,1,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5471371,-46.5466286
3500,1550,122,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.551851,-46.5332098
1250,560,55,2,1,0,2,0,0,0,0,Carrão/São Paulo,rent,apartment,0,0
1100,139,35,1,1,0,0,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5430849,-46.539059
1100,0,65,2,1,0,0,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5524654,-46.523405
3500,1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,0,0
3500,1030,126,3,4,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5510112,-46.5433765
4000,1226,127,3,1,0,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.554318,-46.5421407
3100,2000,232,3,5,3,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5539099,-46.5389465
2300,670,75,2,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5466691,-46.5394772
700,100,60,1,1,0,1,1,0,0,0,Carrão/São Paulo,rent,apartment,-23.5583373,-46.539619
1500,500,62,3,1,0,1,1,0,1,0,Carrão/São Paulo,rent,apartment,-23.5544692,-46.5453318
1100,500,48,2,1,0,1,0,1,0,0,Carrão/São Paulo,rent,apartment,-23.5529015,-46.5255812
1200,350,53,2,1,0,1,0,0,0,0,Carrão/São Paulo,rent,apartment,-23.5529015,-46.5255812
3500,1000,125,3,2,1,2,0,0,1,0,Carrão/São Paulo,rent,apartment,-23.5437437,-46.5408318
1250,330,50,2,1,0,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.5622085,-46.4793798
785,415,52,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,0,0
1250,415,50,2,1,0,1,1,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.5626051,-46.4789457
1100,390,54,2,2,1,1,0,0,1,0,Cidade Líder/São Paulo,rent,apartment,0,0
785,415,48,2,1,0,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,0,0
700,410,50,2,1,0,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,0,0
1350,0,65,3,1,0,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,0,0
1100,400,68,3,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,0,0
1300,0,70,3,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,apartment,-23.5521624,-46.4760993
1800,480,82,2,2,1,1,0,1,0,0,Cidade Líder/São Paulo,rent,apartment,-23.5544297,-46.468206
1800,482,82,3,2,1,1,0,1,0,0,Cidade Líder/São Paulo,rent,apartment,-23.5532208,-46.4665526
1200,360,55,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,-23.501972,-46.5096438
950,250,63,2,1,0,1,0,0,0,0,Ermelino Matarazzo/São Paulo,rent,apartment,0,0
1200,0,55,2,2,1,1,0,0,0,0,Guaianazes/São Paulo,rent,apartment,-23.548437,-46.4159458
825,275,53,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,rent,apartment,-23.5500804,-46.407217
700,234,53,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,rent,apartment,-23.5569526,-46.4065487
1100,350,50,3,1,0,1,0,0,1,0,Guaianazes/São Paulo,rent,apartment,-23.5577124,-46.4235842
900,0,50,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,rent,apartment,-23.5484675,-46.4121287
1100,350,48,2,1,0,1,0,0,0,0,Guaianazes/São Paulo,rent,apartment,0,0
1000,0,48,2,1,0,1,0,0,0,0,Itaim Paulista/São Paulo,rent,apartment,-23.5131149,-46.3797109
1030,270,41,3,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5246086,-46.4533433
1000,0,47,2,1,0,0,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5591556,-46.4378458
1000,389,48,2,1,0,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,0,0
1200,170,52,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-26.9225117,-49.0607072
670,168,38,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5562223,-46.4378348
1000,350,45,2,1,0,1,1,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5053909,-46.6227832
700,400,50,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,0,0
1000,377,53,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,0,0
1500,200,110,3,2,1,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,0,0
1200,0,50,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5522179,-46.459416
900,0,56,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.552203,-46.4354343
1700,0,53,2,1,0,1,0,1,1,0,Itaquera/São Paulo,rent,apartment,0,0
1100,350,55,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,0,0
980,267,67,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,0,0
860,340,50,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5261701,-46.4470277
1000,360,47,2,1,0,1,0,0,1,0,Itaquera/São Paulo,rent,apartment,-23.5559855,-46.4474511
850,400,55,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5462514,-46.452843
1100,0,56,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.550769,-46.4428514
1100,0,66,2,1,0,0,0,0,0,0,Itaquera/São Paulo,rent,apartment,0,0
990,0,75,3,1,0,0,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5325396,-46.4472496
1300,0,49,2,1,0,0,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5471216,-46.4534926
1300,350,57,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,0,0
1400,0,56,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.546631,-46.4479256
1300,430,47,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5466892,-46.4515459
900,0,70,2,1,0,0,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5325396,-46.4472496
1500,0,55,2,2,1,1,0,1,1,0,Itaquera/São Paulo,rent,apartment,-23.5441942,-46.4561144
1600,0,56,2,1,0,1,0,0,0,0,Itaquera/São Paulo,rent,apartment,-23.5282555,-46.4554689
900,0,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,0,0
1050,0,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.5431266,-46.4384555
800,150,48,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.5359789,-46.4409742
900,0,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.5432825,-46.445123100000004
950,0,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.5440646,-46.4340038
850,0,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,0,0
900,0,56,2,1,0,1,0,0,0,0,José Bonifácio/São Paulo,rent,apartment,-23.5520498,-46.4315713
1000,485,52,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5193416,-46.5340093
1800,473,66,2,1,0,2,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5238372,-46.541025
1200,260,62,2,1,0,0,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5199266,-46.5420364
1372,763,70,3,2,0,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.527536,-46.531457
1400,0,50,1,1,0,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5181883,-46.5529787
1100,300,47,2,1,0,1,1,0,0,0,Penha/São Paulo,rent,apartment,-23.51885,-46.5520564
1400,0,50,2,1,0,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5127869,-46.521527
1500,450,62,3,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.5280458,-46.5784246
1900,473,49,2,1,0,1,1,0,1,0,Penha/São Paulo,rent,apartment,-23.5239645,-46.5414424
1800,590,52,2,1,0,1,0,0,0,0,Penha/São Paulo,rent,apartment,0,0
1800,590,52,2,1,0,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5378061,-46.5421562
1100,450,80,2,1,0,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5273871,-46.5510096
2500,0,78,3,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,0,0
800,388,55,2,2,1,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.527695,-46.5798715
1100,500,50,2,1,0,1,1,0,1,0,Penha/São Paulo,rent,apartment,0,0
1500,0,45,2,1,0,1,0,1,0,0,Penha/São Paulo,rent,apartment,-23.51206,-46.5225977
2000,400,68,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,0,0
1951,0,65,2,1,0,1,0,1,0,0,Penha/São Paulo,rent,apartment,0,0
1200,1250,120,3,2,1,2,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526619,-46.5513906
1541,110,37,2,1,0,1,1,0,0,0,Penha/São Paulo,rent,apartment,0,0
1200,570,56,2,1,0,2,0,0,1,0,Penha/São Paulo,rent,apartment,-23.5385843,-46.5426206
800,420,46,2,1,0,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.4980988,-46.5284891
1400,100,40,2,1,0,1,1,0,0,0,Penha/São Paulo,rent,apartment,0,0
1200,453,63,3,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.5199039,-46.5538637
1600,450,53,2,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.532366,-46.5494318
1000,658,76,3,1,0,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5227108002,-46.5239181519
2500,0,82,3,1,0,2,0,0,0,0,Penha/São Paulo,rent,apartment,0,0
1300,400,48,2,1,0,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.502864,-46.5234751
1800,570,66,3,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.5229306,-46.5304502
1300,150,65,2,1,0,2,0,0,0,0,Penha/São Paulo,rent,apartment,0,0
1200,250,61,2,1,0,0,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5199266,-46.5420364
1200,1250,125,3,2,1,2,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526619,-46.5513906
1600,794,80,3,2,1,1,0,0,1,0,Penha/São Paulo,rent,apartment,0,0
1300,0,49,2,1,0,1,0,0,1,0,Penha/São Paulo,rent,apartment,-23.5195923,-46.5530198
1300,650,68,3,1,0,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5270853,-46.5293196
1250,198,48,2,1,0,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5001201,-46.6276055
1300,586,65,3,2,1,2,0,0,0,0,Penha/São Paulo,rent,apartment,0,0
1500,420,60,2,1,0,1,0,0,0,0,Penha/São Paulo,rent,apartment,-23.5288011,-46.535895
1000,100,30,1,1,0,0,0,0,0,0,Penha/São Paulo,rent,apartment,-23.526569,-46.520863
750,0,35,1,1,0,0,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.5992697,-46.5192245
1200,100,74,2,1,0,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.5787932,-46.5421663
1000,343,60,2,1,0,1,0,0,0,0,Sapopemba/São Paulo,rent,apartment,-23.623687,-46.5044205
1500,280,56,2,1,0,1,0,0,1,0,Sapopemba/São Paulo,rent,apartment,-23.5857501,-46.533612
1190,555,70,3,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.603929,-46.518294
1190,555,70,3,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.603929,-46.518294
1190,555,70,3,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.603929,-46.518294
1000,660,59,2,1,0,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.5843834,-46.5364956
1700,0,44,2,1,0,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.6005642,-46.5428698
1190,555,70,3,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.604294,-46.518325
1100,430,65,3,1,0,2,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.5858793,-46.5365788
1300,240,48,2,1,0,1,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.6005642,-46.5428698
1190,555,70,3,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.604294,-46.518325
700,80,30,1,1,0,0,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.5908727,-46.5435717
1190,555,70,3,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.603929,-46.518294
1400,268,45,2,1,0,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.6069484,-46.5261255
1190,550,65,3,2,1,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.604294,-46.518325
1190,550,65,3,2,1,0,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.604294,-46.518325
1050,450,60,2,1,0,1,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.6069484,-46.5261255
1800,662,136,2,2,1,3,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.5889661,-46.5408793
1500,971,95,3,2,1,2,0,0,1,0,São Lucas/São Paulo,rent,apartment,-23.586563,-46.5489845
800,0,34,1,1,0,0,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.5892727,-46.5520036
980,0,34,1,1,0,0,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.5892727,-46.5520036
800,0,34,1,1,0,0,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.5892727,-46.5520036
980,0,34,1,1,0,0,0,0,0,0,São Lucas/São Paulo,rent,apartment,-23.5892727,-46.5520036
1100,400,48,2,1,0,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.6131497,-46.4800234
950,250,44,1,1,0,1,0,1,1,0,São Mateus/São Paulo,rent,apartment,-23.6113161,-46.459854
870,380,47,2,1,0,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,0,0
1000,380,48,2,1,0,1,0,0,0,0,São Mateus/São Paulo,rent,apartment,-23.6131497,-46.4800234
1300,300,47,2,1,0,1,0,0,1,0,São Mateus/São Paulo,rent,apartment,-23.6124182,-46.4618758
1400,0,50,2,1,0,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.5047912,-46.4276069
650,100,44,2,1,0,1,0,0,0,0,São Miguel/São Paulo,rent,apartment,-23.5050432,-46.4695887
2200,688,70,3,1,0,1,0,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.5418369,-46.5650496
1300,472,38,1,1,0,1,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5361877,-46.5787267
7000,1400,171,3,4,3,3,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5464822,-46.5546502
1400,895,68,3,2,0,2,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.547507,-46.5642311
2500,570,72,2,2,1,2,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.5420918,-46.5701049
1990,1035,85,3,3,1,2,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5482052,-46.568389
3500,690,60,1,2,1,1,0,0,1,0,Tatuapé/São Paulo,rent,apartment,0,0
1450,500,65,2,2,1,1,0,0,1,0,Tatuapé/São Paulo,rent,apartment,0,0
2200,1700,149,3,2,1,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5591085,-46.5759372
3200,850,125,3,1,3,3,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5442929,-46.5653581
4000,1449,156,3,4,3,3,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.5508313,-46.5584724
2000,580,68,2,2,1,1,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5332471,-46.5799872
1800,1000,85,3,2,1,2,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.5344291,-46.5615556
2000,1500,136,4,2,1,3,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.543004,-46.5670305
1800,490,40,1,1,0,1,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.537419,-46.5684642
2600,550,71,2,2,1,2,0,0,1,0,Tatuapé/São Paulo,rent,apartment,0,0
2500,1017,114,3,2,1,2,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.5510087,-46.5545994
6000,1100,164,3,5,3,3,0,0,1,0,Tatuapé/São Paulo,rent,apartment,0,0
3000,560,82,2,2,1,2,0,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.5341957,-46.5718979
2200,432,50,1,1,0,1,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5432684,-46.5601906
1650,670,64,2,1,0,1,1,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.5378509,-46.5572274
5000,2000,131,3,2,1,2,1,1,1,0,Tatuapé/São Paulo,rent,apartment,0,0
2000,1250,117,3,2,1,2,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5002428,-46.6276118
1600,700,60,2,1,0,1,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5473022,-46.5645682
2500,800,90,3,2,1,2,0,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.5279776,-46.5585139
16000,4800,425,5,6,5,7,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5489952,-46.5619347
3500,680,60,2,2,1,1,1,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.5399923,-46.5682763
1200,430,61,2,1,0,1,0,0,0,0,Tatuapé/São Paulo,rent,apartment,0,0
1400,631,66,2,1,0,1,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5345701,-46.5789412
2000,1045,92,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5397323,-46.5675586
1700,390,50,2,1,0,1,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5283184,-46.5595748
3200,790,110,2,2,1,2,0,0,1,0,Tatuapé/São Paulo,rent,apartment,0,0
5000,2700,193,3,4,3,5,0,1,1,0,Tatuapé/São Paulo,rent,apartment,-23.5500234,-46.5615643
2700,930,96,3,2,1,2,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.5471548,-46.5691273
1400,80,75,2,1,0,0,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.5314636,-46.5587904
2800,1536,147,3,2,1,2,0,0,1,0,Tatuapé/São Paulo,rent,apartment,0,0
