cidade,dia,tmedia,tmax,tmin,chuva
São Paulo,2000-05-17T00:00:00Z,22.133333333333333,23.9,17.9,0
São Paulo,2000-05-18T00:00:00Z,18.366666666666667,20.4,12.3,0
São Paulo,2000-05-19T00:00:00Z,16.2,20,12.3,1.8
São Paulo,2000-05-20T00:00:00Z,15.799999999999999,19,13.1,0.6
São Paulo,2000-05-21T00:00:00Z,15.933333333333334,18.6,12.7,0
São Paulo,2000-05-22T00:00:00Z,16.566666666666666,21.1,11.5,0
São Paulo,2000-05-23T00:00:00Z,16.866666666666667,21.9,12.6,0
São Paulo,2000-05-24T00:00:00Z,17.233333333333334,21.5,12.7,0
São Paulo,2000-05-25T00:00:00Z,18.533333333333335,24.8,12,0
São Paulo,2000-05-26T00:00:00Z,21.5,25.6,14.3,0
São Paulo,2000-05-27T00:00:00Z,18.4,19.5,14.7,0
São Paulo,2000-05-28T00:00:00Z,17.466666666666665,21.7,11.9,0
São Paulo,2000-05-29T00:00:00Z,15.133333333333333,19.2,8.7,0
São Paulo,2000-05-30T00:00:00Z,15.899999999999999,23.2,8.3,0
São Paulo,2000-05-31T00:00:00Z,18.6,22.5,11.9,0
São Paulo,2000-06-01T00:00:00Z,15.066666666666666,17,13,0.2
São Paulo,2000-06-02T00:00:00Z,16.53333333333333,20.4,12.4,0
São Paulo,2000-06-03T00:00:00Z,16.9,20.5,12.7,0
São Paulo,2000-06-04T00:00:00Z,17.433333333333334,21,14.5,0
São Paulo,2000-06-05T00:00:00Z,17.3,22.5,12.8,0
São Paulo,2000-06-06T00:00:00Z,19.5,24.7,12.5,0
São Paulo,2000-06-07T00:00:00Z,20.366666666666667,25.3,12.9,0
São Paulo,2000-06-08T00:00:00Z,19.566666666666666,25.7,14.7,0
São Paulo,2000-06-09T00:00:00Z,21.133333333333333,25.1,14.7,0
São Paulo,2000-06-10T00:00:00Z,19.466666666666665,23.7,15.7,0
São Paulo,2000-06-11T00:00:00Z,19.533333333333335,24.7,14.5,0
São Paulo,2000-06-12T00:00:00Z,20.733333333333334,25.5,15.3,0
São Paulo,2000-06-13T00:00:00Z,20.733333333333334,24.5,13.9,0
São Paulo,2000-06-14T00:00:00Z,20.233333333333334,25.7,13.2,0
São Paulo,2000-06-15T00:00:00Z,19.933333333333334,28.1,13.2,0
São Paulo,2000-06-16T00:00:00Z,20.266666666666666,26.8,13.7,0
São Paulo,2000-06-17T00:00:00Z,20.666666666666664,27.3,14.7,0
São Paulo,2000-06-18T00:00:00Z,19.233333333333334,23.8,15.1,0
São Paulo,2000-06-19T00:00:00Z,20.166666666666668,25.7,14.4,0
São Paulo,2000-06-20T00:00:00Z,21.53333333333333,25.4,16.9,0
São Paulo,2000-06-21T00:00:00Z,16.133333333333333,18.6,12.2,11.4
São Paulo,2000-06-22T00:00:00Z,12.533333333333333,18.9,6.2,0.6
São Paulo,2000-06-23T00:00:00Z,15.266666666666666,22.8,6.7,0
São Paulo,2000-06-24T00:00:00Z,20.2,26.5,9.8,0
São Paulo,2000-06-25T00:00:00Z,21.5,27.7,16.1,0
São Paulo,2000-06-26T00:00:00Z,21.933333333333334,27.5,16.7,0
São Paulo,2000-06-27T00:00:00Z,21.46666666666667,25.5,16.7,0
São Paulo,2000-06-28T00:00:00Z,20.6,27.6,15.9,0
São Paulo,2000-06-29T00:00:00Z,23,27,17.2,0
São Paulo,2000-06-30T00:00:00Z,19.53333333333333,22.8,15.7,0
São Paulo,2000-07-01T00:00:00Z,17.03333333333333,22.3,12.4,0
São Paulo,2000-07-02T00:00:00Z,20.066666666666666,27.8,11.6,0
São Paulo,2000-07-03T00:00:00Z,19,22.3,14.4,0
São Paulo,2000-07-04T00:00:00Z,15.133333333333333,17.8,12.1,0
São Paulo,2000-07-05T00:00:00Z,17.066666666666666,22.3,13.3,0
São Paulo,2000-07-06T00:00:00Z,19.6,25.3,14.2,0
São Paulo,2000-07-07T00:00:00Z,20.2,25.7,13.3,0
São Paulo,2000-07-08T00:00:00Z,22.033333333333335,27.1,13.8,0
São Paulo,2000-07-09T00:00:00Z,22.033333333333335,28,15,0
São Paulo,2000-07-10T00:00:00Z,23.266666666666666,27.5,15.7,0
São Paulo,2000-07-11T00:00:00Z,23.133333333333333,26.5,20.3,0
São Paulo,2000-07-12T00:00:00Z,19.433333333333334,23.5,13.8,0
São Paulo,2000-07-13T00:00:00Z,13.966666666666667,16.8,10.3,0
São Paulo,2000-07-14T00:00:00Z,11.233333333333333,12.7,9,0
São Paulo,2000-07-15T00:00:00Z,13.8,20.3,9.5,0
São Paulo,2000-07-16T00:00:00Z,14.633333333333335,16.4,10.1,37.5
São Paulo,2000-07-17T00:00:00Z,11.166666666666666,16.3,4.4,0
São Paulo,2000-07-18T00:00:00Z,10.733333333333334,18.3,4.1,0
São Paulo,2000-07-19T00:00:00Z,12.533333333333333,18.7,4.3,0
São Paulo,2000-07-20T00:00:00Z,12.266666666666667,17.3,8.2,0
São Paulo,2000-07-21T00:00:00Z,13.166666666666666,23.6,4.5,0
São Paulo,2000-07-22T00:00:00Z,18.933333333333334,26.7,12.5,0
São Paulo,2000-07-23T00:00:00Z,16.4,20.1,9.7,20.6
São Paulo,2000-07-24T00:00:00Z,11.6,15.1,8.7,7.5
São Paulo,2000-07-25T00:00:00Z,13.133333333333333,17.9,9.7,0
São Paulo,2000-07-26T00:00:00Z,12.833333333333334,15.3,9.7,0
São Paulo,2000-07-27T00:00:00Z,14.266666666666666,18.1,11.3,0
São Paulo,2000-07-28T00:00:00Z,16.166666666666668,21.5,10.9,0
São Paulo,2000-07-29T00:00:00Z,15.333333333333334,22.9,9.7,0
São Paulo,2000-07-30T00:00:00Z,18.6,26.1,10.1,0
São Paulo,2000-07-31T00:00:00Z,18.2,25.3,12.1,0
São Paulo,2000-08-01T00:00:00Z,16.8,23.5,12.4,0
São Paulo,2000-08-02T00:00:00Z,18.46666666666667,26.7,13.3,0
São Paulo,2000-08-03T00:00:00Z,18.6,21,14.2,0
São Paulo,2000-08-04T00:00:00Z,12.733333333333333,15.3,9.1,0.4
São Paulo,2000-08-05T00:00:00Z,12.633333333333335,18.5,7.4,0
São Paulo,2000-08-06T00:00:00Z,16.133333333333333,23.8,10.1,0
São Paulo,2000-08-07T00:00:00Z,19,26.1,12.9,3
São Paulo,2000-08-08T00:00:00Z,22.033333333333335,28,14.1,0.6
São Paulo,2000-08-09T00:00:00Z,22.966666666666665,29.5,15.4,0
São Paulo,2000-08-10T00:00:00Z,18.466666666666665,29,12.7,1
São Paulo,2000-08-11T00:00:00Z,12.266666666666666,13.7,8.6,2.3
São Paulo,2000-08-12T00:00:00Z,9.866666666666667,12,6.1,0
São Paulo,2000-08-13T00:00:00Z,11.8,18,6.7,0
São Paulo,2000-08-14T00:00:00Z,15.4,24.1,8.8,0
São Paulo,2000-08-15T00:00:00Z,20.366666666666667,28.5,10.4,0
São Paulo,2000-08-16T00:00:00Z,14.233333333333333,17.1,11,11.8
São Paulo,2000-08-17T00:00:00Z,15.333333333333334,22,11.4,0
São Paulo,2000-08-18T00:00:00Z,17.166666666666664,21.5,13.4,2.1
São Paulo,2000-08-19T00:00:00Z,17.2,22.5,12.9,0
São Paulo,2000-08-20T00:00:00Z,18.633333333333333,26.5,13.1,0
São Paulo,2000-08-21T00:00:00Z,23.333333333333332,29,14.3,0
São Paulo,2000-08-22T00:00:00Z,23.3,28.7,14.7,0
São Paulo,2000-08-23T00:00:00Z,23.2,28.6,15.1,0
São Paulo,2000-08-24T00:00:00Z,23.4,30,14.8,0
São Paulo,2000-08-25T00:00:00Z,24.066666666666666,31.9,15.7,0
São Paulo,2000-08-26T00:00:00Z,27.533333333333335,32.1,17.3,0
São Paulo,2000-08-27T00:00:00Z,19.599999999999998,24.8,14.3,0
São Paulo,2000-08-28T00:00:00Z,15.733333333333333,17.5,12.9,45.9
São Paulo,2000-08-29T00:00:00Z,15.433333333333334,18.5,12.3,19.2
São Paulo,2000-08-30T00:00:00Z,17.266666666666666,22.9,11.4,0
São Paulo,2000-08-31T00:00:00Z,17.333333333333332,20.3,13.5,0
São Paulo,2000-09-01T00:00:00Z,17.53333333333333,23.5,12.7,0.6
São Paulo,2000-09-02T00:00:00Z,13.7,14.5,12.1,39.4
São Paulo,2000-09-03T00:00:00Z,12.933333333333334,13.8,11.2,11.2
São Paulo,2000-09-04T00:00:00Z,12.466666666666667,16.1,10.7,1.1
São Paulo,2000-09-05T00:00:00Z,15.433333333333334,20.9,11.5,0
São Paulo,2000-09-06T00:00:00Z,15.333333333333334,19.7,12.9,0
São Paulo,2000-09-07T00:00:00Z,17.333333333333332,22.3,13.7,0
São Paulo,2000-09-08T00:00:00Z,18.1,23.7,13.3,0
São Paulo,2000-09-09T00:00:00Z,21.03333333333333,25.9,15.2,0
São Paulo,2000-09-10T00:00:00Z,22.433333333333334,28.9,14.9,0
São Paulo,2000-09-11T00:00:00Z,25.4,30.3,18.2,0
São Paulo,2000-09-12T00:00:00Z,21.666666666666668,23.9,17.2,0.3
São Paulo,2000-09-13T00:00:00Z,22,26.3,16.6,32.6
São Paulo,2000-09-14T00:00:00Z,22.566666666666666,28.9,17.3,12.1
São Paulo,2000-09-15T00:00:00Z,24.833333333333332,29.1,18.5,0
São Paulo,2000-09-16T00:00:00Z,17.5,19.3,14.6,4
São Paulo,2000-09-17T00:00:00Z,15.533333333333333,17.9,14.2,0.1
São Paulo,2000-09-18T00:00:00Z,19.433333333333334,25.7,14.7,6.7
São Paulo,2000-09-19T00:00:00Z,20.5,25.8,16.4,0
São Paulo,2000-09-20T00:00:00Z,23.933333333333334,30,16.9,0
São Paulo,2000-09-21T00:00:00Z,25.433333333333334,31.1,19.1,0
São Paulo,2000-09-22T00:00:00Z,20.066666666666666,25.3,15.7,0
São Paulo,2000-09-23T00:00:00Z,20.533333333333335,30.1,14.7,0
São Paulo,2000-09-24T00:00:00Z,25.633333333333333,31.9,16.3,0
São Paulo,2000-09-25T00:00:00Z,14.5,17.5,10.8,3
São Paulo,2000-09-26T00:00:00Z,11.566666666666666,13.1,9.5,0
São Paulo,2000-09-27T00:00:00Z,15.700000000000001,21.1,10.5,0
São Paulo,2000-09-28T00:00:00Z,18.766666666666666,25.9,13.4,0
São Paulo,2000-09-29T00:00:00Z,20.266666666666666,27.3,14.7,0
São Paulo,2000-09-30T00:00:00Z,19.599999999999998,26.5,14.1,0
São Paulo,2000-10-01T00:00:00Z,20.433333333333334,28.5,12.7,0
São Paulo,2000-10-02T00:00:00Z,23.433333333333334,30.1,14.3,0
São Paulo,2000-10-03T00:00:00Z,27,31.8,18,0
São Paulo,2000-10-04T00:00:00Z,26.96666666666667,32.1,18.7,0
São Paulo,2000-10-05T00:00:00Z,21.866666666666667,26.3,18.1,25.8
São Paulo,2000-10-06T00:00:00Z,19.266666666666666,23.5,16.2,1.1
São Paulo,2000-10-07T00:00:00Z,19.53333333333333,26.1,14.7,0
São Paulo,2000-10-08T00:00:00Z,20.03333333333333,25.9,15.7,0
São Paulo,2000-10-09T00:00:00Z,20.766666666666666,27.1,16.1,0
São Paulo,2000-10-10T00:00:00Z,24.7,27.3,18.1,0
São Paulo,2000-10-11T00:00:00Z,24.3,28.9,17.7,5
São Paulo,2000-10-12T00:00:00Z,26.9,32.7,19.1,0
São Paulo,2000-10-13T00:00:00Z,26.5,31.9,18.9,0
São Paulo,2000-10-14T00:00:00Z,22.166666666666668,27.8,18.5,0
São Paulo,2000-10-15T00:00:00Z,21.3,25.8,18.3,0
São Paulo,2000-10-16T00:00:00Z,24.03333333333333,30.3,19,0
São Paulo,2000-10-17T00:00:00Z,26.03333333333333,33.3,19.2,0
São Paulo,2000-10-18T00:00:00Z,27.5,33.7,20.2,1
São Paulo,2000-10-19T00:00:00Z,25.533333333333335,31.6,20,0
São Paulo,2000-10-20T00:00:00Z,24.8,31.9,20.1,2.2
São Paulo,2000-10-21T00:00:00Z,23,25.4,18.5,0
São Paulo,2000-10-22T00:00:00Z,23.1,30.1,17.7,0
São Paulo,2000-10-23T00:00:00Z,26.400000000000002,34.9,19,0
São Paulo,2000-10-24T00:00:00Z,27,31.5,19.7,0.9
São Paulo,2000-10-25T00:00:00Z,21.366666666666667,23.1,19,14.7
São Paulo,2000-10-26T00:00:00Z,23.333333333333332,30.3,18.4,2.7
São Paulo,2000-10-27T00:00:00Z,24.133333333333333,29.4,18.7,4.8
São Paulo,2000-10-28T00:00:00Z,20.766666666666666,23.9,16.9,0
São Paulo,2000-10-29T00:00:00Z,17.4,23.6,15.1,0.8
São Paulo,2000-10-30T00:00:00Z,19.8,27.3,14.3,0
São Paulo,2000-10-31T00:00:00Z,21.733333333333334,26.9,17.5,0
São Paulo,2000-11-01T00:00:00Z,21.6,27.9,16.9,0
São Paulo,2000-11-02T00:00:00Z,25.033333333333335,31.2,17.7,0
São Paulo,2000-11-03T00:00:00Z,24.2,27.9,18.9,0
São Paulo,2000-11-04T00:00:00Z,22.566666666666666,28.5,18.6,0
São Paulo,2000-11-05T00:00:00Z,22.133333333333333,28.1,18.9,0
São Paulo,2000-11-06T00:00:00Z,22.2,27.3,19.3,0
São Paulo,2000-11-07T00:00:00Z,21.033333333333335,23.2,18.1,0
São Paulo,2000-11-08T00:00:00Z,21.2,27,15.7,0
São Paulo,2000-11-09T00:00:00Z,22.233333333333334,29.1,15.7,0
São Paulo,2000-11-10T00:00:00Z,23.5,28.1,18.1,0
São Paulo,2000-11-11T00:00:00Z,22.433333333333334,27.5,18.1,0
São Paulo,2000-11-12T00:00:00Z,24.033333333333335,29.3,18.5,0
São Paulo,2000-11-13T00:00:00Z,25.266666666666666,27.7,19.7,3.1
São Paulo,2000-11-14T00:00:00Z,19.433333333333334,22.5,15.9,31.6
São Paulo,2000-11-15T00:00:00Z,18.566666666666666,22.7,15.2,4.5
São Paulo,2000-11-16T00:00:00Z,19.666666666666668,24.6,16.1,0
São Paulo,2000-11-17T00:00:00Z,20.7,25.3,17.2,0
São Paulo,2000-11-18T00:00:00Z,17.566666666666666,19.5,15.5,39
São Paulo,2000-11-19T00:00:00Z,20.333333333333332,25.2,15.8,19.4
São Paulo,2000-11-20T00:00:00Z,25.1,30.5,19.2,0
São Paulo,2000-11-21T00:00:00Z,22.066666666666666,28.1,18.2,0
São Paulo,2000-11-22T00:00:00Z,23.233333333333334,29.1,18.2,25.9
São Paulo,2000-11-23T00:00:00Z,23.533333333333335,26.9,18.3,0
São Paulo,2000-11-24T00:00:00Z,26.1,30.1,20,0
São Paulo,2000-11-25T00:00:00Z,22.1,25.3,18.7,17.2
São Paulo,2000-11-26T00:00:00Z,20.366666666666667,22.6,18.7,28
São Paulo,2000-11-27T00:00:00Z,22.066666666666666,27.7,17.1,0
São Paulo,2000-11-28T00:00:00Z,25.966666666666665,30.9,18.5,0
São Paulo,2000-11-29T00:00:00Z,24.96666666666667,29.9,19.7,0.3
São Paulo,2000-11-30T00:00:00Z,23.46666666666667,27.3,19.1,17
São Paulo,2000-12-01T00:00:00Z,19.2,20.9,15.5,0.1
São Paulo,2000-12-02T00:00:00Z,20.233333333333334,25.8,15.1,0
São Paulo,2000-12-03T00:00:00Z,23.866666666666667,30.6,17.5,0
São Paulo,2000-12-04T00:00:00Z,23.233333333333334,26.8,20.3,0.3
São Paulo,2000-12-05T00:00:00Z,21.433333333333334,24.8,19.1,13.2
São Paulo,2000-12-06T00:00:00Z,20.53333333333333,25.9,17.4,0
São Paulo,2000-12-07T00:00:00Z,22.033333333333335,28.1,15.9,0
São Paulo,2000-12-08T00:00:00Z,24.76666666666667,31.7,18.4,0
São Paulo,2000-12-09T00:00:00Z,26.433333333333334,32.2,19.3,0
São Paulo,2000-12-10T00:00:00Z,24.033333333333335,28.2,18.3,9.5
São Paulo,2000-12-11T00:00:00Z,23.599999999999998,28.9,17.2,8.4
São Paulo,2000-12-12T00:00:00Z,24.566666666666666,31.5,18.7,0
São Paulo,2000-12-13T00:00:00Z,23.666666666666668,29.7,19.7,0
São Paulo,2000-12-14T00:00:00Z,24.266666666666666,29.5,19.7,32.3
São Paulo,2000-12-15T00:00:00Z,26,29.9,21.7,0
São Paulo,2000-12-16T00:00:00Z,24.233333333333334,28.9,21.2,8.2
São Paulo,2000-12-17T00:00:00Z,18.1,22.1,14.3,62.8
São Paulo,2000-12-18T00:00:00Z,16.03333333333333,19.7,14.3,8.3
São Paulo,2000-12-19T00:00:00Z,20.8,26.9,14.7,0.2
São Paulo,2000-12-20T00:00:00Z,23.7,28.9,15.3,0
São Paulo,2000-12-21T00:00:00Z,25.666666666666668,31.8,18.3,0
São Paulo,2000-12-22T00:00:00Z,26.733333333333334,31.3,19.3,0
São Paulo,2000-12-23T00:00:00Z,27.7,32,21.7,0
São Paulo,2000-12-24T00:00:00Z,27.166666666666668,32.2,20.7,0
São Paulo,2000-12-25T00:00:00Z,25.4,29.7,19.7,29.7
São Paulo,2000-12-26T00:00:00Z,24.73333333333333,30,18.7,2.1
São Paulo,2000-12-27T00:00:00Z,25.166666666666668,30.2,18.7,30.2
São Paulo,2000-12-28T00:00:00Z,24.566666666666666,27.9,20.5,0.2
São Paulo,2000-12-29T00:00:00Z,24.9,29.1,20.9,0
São Paulo,2000-12-30T00:00:00Z,24.8,28.5,20.3,13.2
São Paulo,2000-12-31T00:00:00Z,21.3,21.9,18.7,31
São Paulo,2001-01-01T00:00:00Z,21.766666666666666,25.7,17.5,0.1
São Paulo,2001-01-02T00:00:00Z,22.333333333333332,26.8,17.5,0
São Paulo,2001-01-03T00:00:00Z,21.966666666666665,26.8,18.3,0
São Paulo,2001-01-04T00:00:00Z,24.9,30.5,19.6,0
São Paulo,2001-01-05T00:00:00Z,26.366666666666667,32,19.1,0.6
São Paulo,2001-01-06T00:00:00Z,27.5,32.6,21.9,0
São Paulo,2001-01-07T00:00:00Z,27.266666666666666,33,21.7,0
São Paulo,2001-01-08T00:00:00Z,28.933333333333334,33.8,21,0
São Paulo,2001-01-09T00:00:00Z,26.2,32.5,21,9.4
São Paulo,2001-01-10T00:00:00Z,25.233333333333334,30.1,20.6,0.2
São Paulo,2001-01-11T00:00:00Z,26.2,30.9,20.7,0
São Paulo,2001-01-12T00:00:00Z,24.099999999999998,27.3,20.1,0
São Paulo,2001-01-13T00:00:00Z,22.333333333333332,28.9,18.6,1.8
São Paulo,2001-01-14T00:00:00Z,23.433333333333334,28.3,16.3,11.3
São Paulo,2001-01-15T00:00:00Z,23.233333333333334,28.3,16.1,60.8
São Paulo,2001-01-16T00:00:00Z,25.966666666666665,31.7,19.7,2.9
São Paulo,2001-01-17T00:00:00Z,26.566666666666666,32.1,20.8,0
São Paulo,2001-01-18T00:00:00Z,27.166666666666668,33.5,19.9,3.9
São Paulo,2001-01-19T00:00:00Z,27.233333333333334,33,21.1,0.2
São Paulo,2001-01-20T00:00:00Z,26.166666666666668,30.1,20.1,0
São Paulo,2001-01-21T00:00:00Z,23.066666666666666,27.1,19.5,0
São Paulo,2001-01-22T00:00:00Z,23.8,28.7,19.5,4.3
São Paulo,2001-01-23T00:00:00Z,22.666666666666668,29.7,20.3,0
São Paulo,2001-01-24T00:00:00Z,22.2,28.8,20.3,9.1
São Paulo,2001-01-25T00:00:00Z,24.2,29.8,19.4,4.2
São Paulo,2001-01-26T00:00:00Z,24.3,28.8,20.8,4.6
São Paulo,2001-01-27T00:00:00Z,26.933333333333334,31.7,21.5,0
São Paulo,2001-01-28T00:00:00Z,25.933333333333334,32.1,20.7,17.6
São Paulo,2001-01-29T00:00:00Z,27.166666666666668,31.2,19.7,13.2
São Paulo,2001-01-30T00:00:00Z,26.766666666666666,31.3,21.5,0
São Paulo,2001-01-31T00:00:00Z,24.8,30.5,21.4,0
São Paulo,2001-02-01T00:00:00Z,25.233333333333334,29.9,20.2,18
São Paulo,2001-02-02T00:00:00Z,26.966666666666665,31.3,22,0
São Paulo,2001-02-03T00:00:00Z,26.066666666666666,30.8,23,0
São Paulo,2001-02-04T00:00:00Z,26.8,32.1,22.5,0
São Paulo,2001-02-05T00:00:00Z,23.7,31.3,20.3,3
São Paulo,2001-02-06T00:00:00Z,24.133333333333333,29.5,20.3,66
São Paulo,2001-02-07T00:00:00Z,24.133333333333333,28.1,21,21.6
São Paulo,2001-02-08T00:00:00Z,25.400000000000002,30.3,21.7,0
São Paulo,2001-02-09T00:00:00Z,24.333333333333332,25.9,21.3,0
São Paulo,2001-02-10T00:00:00Z,23.866666666666667,26.7,20.5,7.4
São Paulo,2001-02-11T00:00:00Z,24.966666666666665,31.3,20.4,14.3
São Paulo,2001-02-12T00:00:00Z,27.233333333333334,31.1,20.9,4.4
São Paulo,2001-02-13T00:00:00Z,23.533333333333335,26.9,20.5,8.9
São Paulo,2001-02-14T00:00:00Z,24.266666666666666,28.6,19.5,38.1
São Paulo,2001-02-15T00:00:00Z,24.4,29.3,20.2,4
São Paulo,2001-02-16T00:00:00Z,24.433333333333334,31.2,20.2,14.8
São Paulo,2001-02-17T00:00:00Z,24.2,29.9,20.4,0
São Paulo,2001-02-18T00:00:00Z,25.8,31.3,20,3
São Paulo,2001-02-19T00:00:00Z,26.766666666666666,32.9,21.3,0
São Paulo,2001-02-20T00:00:00Z,25.2,27.9,22.2,0.4
São Paulo,2001-02-21T00:00:00Z,24.866666666666667,30,19.7,0.7
São Paulo,2001-02-22T00:00:00Z,25.066666666666666,29.5,20.4,0
São Paulo,2001-02-23T00:00:00Z,22.2,31.2,14.7,0
São Paulo,2001-02-24T00:00:00Z,24.233333333333334,31.6,14.7,50.1
São Paulo,2001-02-25T00:00:00Z,25.033333333333335,31.3,18.7,30.6
São Paulo,2001-02-26T00:00:00Z,25.5,30.9,19.9,4.8
São Paulo,2001-02-27T00:00:00Z,24.266666666666666,29.5,18.9,0
São Paulo,2001-02-28T00:00:00Z,24.166666666666668,28.7,19.1,0
São Paulo,2001-03-01T00:00:00Z,24.1,29.1,18.9,0
São Paulo,2001-03-02T00:00:00Z,24.833333333333332,30.3,16.1,0
São Paulo,2001-03-03T00:00:00Z,23.333333333333332,29.9,16.1,48.6
São Paulo,2001-03-04T00:00:00Z,24.966666666666665,30.8,17.7,0
São Paulo,2001-03-05T00:00:00Z,25.633333333333333,30.5,19.4,0
São Paulo,2001-03-06T00:00:00Z,25.833333333333332,30,18.2,0
São Paulo,2001-03-07T00:00:00Z,26.366666666666667,30.5,22.2,0
São Paulo,2001-03-08T00:00:00Z,23.4,30.5,20.4,13
São Paulo,2001-03-09T00:00:00Z,23.233333333333334,26.7,20.1,11
São Paulo,2001-03-10T00:00:00Z,23.3,27.1,20.7,1.8
São Paulo,2001-03-11T00:00:00Z,23.466666666666665,29.1,19.5,1.6
São Paulo,2001-03-12T00:00:00Z,23.9,29.1,19.4,0
São Paulo,2001-03-13T00:00:00Z,25.4,32.1,20.1,0
São Paulo,2001-03-14T00:00:00Z,26.599999999999998,32,20.7,0
São Paulo,2001-03-15T00:00:00Z,26.433333333333334,31.9,20.9,0
São Paulo,2001-03-16T00:00:00Z,26.7,32.5,20.9,4.5
São Paulo,2001-03-17T00:00:00Z,25.233333333333334,31.9,22.4,0
São Paulo,2001-03-18T00:00:00Z,24.566666666666666,28.3,20.5,3.4
São Paulo,2001-03-19T00:00:00Z,24.433333333333334,27.3,20.3,0
São Paulo,2001-03-20T00:00:00Z,23.566666666666666,30.7,19.7,0.2
São Paulo,2001-03-21T00:00:00Z,26.1,31.7,18.9,13.5
São Paulo,2001-03-22T00:00:00Z,26.666666666666668,32.5,18.7,0
São Paulo,2001-03-23T00:00:00Z,27.233333333333334,31.9,21.2,0
São Paulo,2001-03-24T00:00:00Z,26.7,31.4,21.3,0
São Paulo,2001-03-25T00:00:00Z,24.6,31.1,19.7,2
São Paulo,2001-03-26T00:00:00Z,25.066666666666666,31.3,19.7,0.7
São Paulo,2001-03-27T00:00:00Z,23.4,29.9,18.8,10.9
São Paulo,2001-03-28T00:00:00Z,22.3,27.7,19.3,0.5
São Paulo,2001-03-29T00:00:00Z,20.066666666666666,27,17.5,16
São Paulo,2001-03-30T00:00:00Z,23.133333333333333,26.7,17.3,10.8
São Paulo,2001-03-31T00:00:00Z,23.566666666666666,29,18.3,0
São Paulo,2001-04-01T00:00:00Z,23.133333333333333,30,18.1,5
São Paulo,2001-04-02T00:00:00Z,20.5,23.8,18.1,27.6
São Paulo,2001-04-03T00:00:00Z,22.8,26.7,18.7,0.3
São Paulo,2001-04-04T00:00:00Z,22.53333333333333,27.3,17,0
São Paulo,2001-04-05T00:00:00Z,23.766666666666666,28.8,19.2,0
São Paulo,2001-04-06T00:00:00Z,26.2,31.3,20.3,0
São Paulo,2001-04-07T00:00:00Z,24.433333333333334,28.3,20.8,0
São Paulo,2001-04-08T00:00:00Z,23.566666666666666,28.5,19.8,0
São Paulo,2001-04-09T00:00:00Z,24.2,29,20,0
São Paulo,2001-04-10T00:00:00Z,25.4,30.1,20.4,0
São Paulo,2001-04-11T00:00:00Z,25.766666666666666,29.4,21.2,0
São Paulo,2001-04-12T00:00:00Z,23,25.7,18.7,0
São Paulo,2001-04-13T00:00:00Z,20.966666666666665,24.9,16.5,0
São Paulo,2001-04-14T00:00:00Z,20.8,26.2,15.5,0
São Paulo,2001-04-15T00:00:00Z,22.366666666666667,27.7,17.3,0
São Paulo,2001-04-16T00:00:00Z,22.3,26.5,16.4,0
São Paulo,2001-04-17T00:00:00Z,21.566666666666666,26.5,16.2,0
São Paulo,2001-04-18T00:00:00Z,21.933333333333334,26.7,17.3,0
São Paulo,2001-04-19T00:00:00Z,22.03333333333333,28.4,16.1,0
São Paulo,2001-04-20T00:00:00Z,25,28.9,17.7,0
São Paulo,2001-04-21T00:00:00Z,25.733333333333334,30.9,18.8,0
São Paulo,2001-04-22T00:00:00Z,23.633333333333333,27.4,20.2,0
São Paulo,2001-04-23T00:00:00Z,24.1,29.9,19.4,0
São Paulo,2001-04-24T00:00:00Z,25.833333333333332,30.5,21,0
São Paulo,2001-04-25T00:00:00Z,23.866666666666667,29.1,20.1,0
São Paulo,2001-04-26T00:00:00Z,24.46666666666667,29.6,19,0
São Paulo,2001-04-27T00:00:00Z,25.133333333333333,30.3,17.9,0
São Paulo,2001-04-28T00:00:00Z,25.8,31.1,18.2,0
São Paulo,2001-04-29T00:00:00Z,24.633333333333333,29.3,18.4,0
São Paulo,2001-04-30T00:00:00Z,23.066666666666666,27.5,18.7,0
São Paulo,2001-05-01T00:00:00Z,23.3,29.6,17.7,0
São Paulo,2001-05-02T00:00:00Z,25.166666666666664,30.7,19,0
São Paulo,2001-05-03T00:00:00Z,27,31.7,19.9,0
São Paulo,2001-05-04T00:00:00Z,24.5,28.5,19.8,0
São Paulo,2001-05-05T00:00:00Z,18.4,20.9,14.4,3.9
São Paulo,2001-05-06T00:00:00Z,16.7,20.1,12.2,0
São Paulo,2001-05-07T00:00:00Z,16.366666666666667,20,13.1,1
São Paulo,2001-05-08T00:00:00Z,18.166666666666668,22.5,13,0.5
São Paulo,2001-05-09T00:00:00Z,18.96666666666667,26.3,12.4,0
São Paulo,2001-05-10T00:00:00Z,23.233333333333334,27.5,15.2,0
São Paulo,2001-05-11T00:00:00Z,20.666666666666668,23.6,16.2,0
São Paulo,2001-05-12T00:00:00Z,16.866666666666667,18.5,15.2,6.7
São Paulo,2001-05-13T00:00:00Z,16.166666666666668,17.5,14.5,47.2
São Paulo,2001-05-14T00:00:00Z,14.466666666666667,15.6,12.7,1.5
São Paulo,2001-05-15T00:00:00Z,14.6,17.8,11.7,0
São Paulo,2001-05-16T00:00:00Z,15.3,16,13.1,2.4
São Paulo,2001-05-17T00:00:00Z,18.066666666666666,20.6,13.1,15.2
São Paulo,2001-05-18T00:00:00Z,15.6,19.7,9.4,0.4
São Paulo,2001-05-19T00:00:00Z,16.8,20.7,10.9,0.1
